,level_0,Unnamed: 0,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,cardType,isOwnGoal,matchId,cumulative_mins,index,id,h_a,startDate,startTime,score,ftScore,htScore,etScore,venueName,maxMinute,playerName,shotBodyType,situation,shotSixYardBox,shotPenaltyArea,shotOboxTotal,shotOpenPlay,shotCounter,shotSetPiece,shotDirectCorner,shotOffTarget,shotOnPost,shotOnTarget,shotsTotal,shotBlocked,shotRightFoot,shotLeftFoot,shotHead,shotObp,goalSixYardBox,goalPenaltyArea,goalObox,goalOpenPlay,goalCounter,goalSetPiece,penaltyScored,goalOwn,goalNormal,goalRightFoot,goalLeftFoot,goalHead,goalObp,shortPassInaccurate,shortPassAccurate,passCorner,passCornerAccurate,passCornerInaccurate,passFreekick,passBack,passForward,passLeft,passRight,keyPassLong,keyPassShort,keyPassCross,keyPassCorner,keyPassThroughball,keyPassFreekick,keyPassThrowin,keyPassOther,assistCross,assistCorner,assistThroughball,assistFreekick,assistThrowin,assistOther,dribbleLost,dribbleWon,challengeLost,interceptionWon,clearanceHead,outfielderBlock,passCrossBlockedDefensive,outfielderBlockedPass,offsideGiven,offsideProvoked,foulGiven,foulCommitted,yellowCard,voidYellowCard,secondYellow,redCard,turnover,dispossessed,saveLowLeft,saveHighLeft,saveLowCentre,saveHighCentre,saveLowRight,saveHighRight,saveHands,saveFeet,saveObp,saveSixYardBox,savePenaltyArea,saveObox,keeperDivingSave,standingSave,closeMissHigh,closeMissHighLeft,closeMissHighRight,closeMissLeft,closeMissRight,shotOffTargetInsideBox,touches,assist,ballRecovery,clearanceEffective,clearanceTotal,clearanceOffTheLine,dribbleLastman,errorLeadsToGoal,errorLeadsToShot,intentionalAssist,interceptionAll,interceptionIntheBox,keeperClaimHighLost,keeperClaimHighWon,keeperClaimLost,keeperClaimWon,keeperOneToOneWon,parriedDanger,parriedSafe,collected,keeperPenaltySaved,keeperSaveInTheBox,keeperSaveTotal,keeperSmother,keeperSweeperLost,keeperMissed,passAccurate,passBackZoneInaccurate,passForwardZoneAccurate,passInaccurate,passAccuracy,cornerAwarded,passKey,passChipped,passCrossAccurate,passCrossInaccurate,passLongBallAccurate,passLongBallInaccurate,passThroughBallAccurate,passThroughBallInaccurate,passThroughBallInacurate,passFreekickAccurate,passFreekickInaccurate,penaltyConceded,penaltyMissed,penaltyWon,passRightFoot,passLeftFoot,passHead,sixYardBlock,tackleLastMan,tackleLost,tackleWon,cleanSheetGK,cleanSheetDL,cleanSheetDC,cleanSheetDR,cleanSheetDML,cleanSheetDMC,cleanSheetDMR,cleanSheetML,cleanSheetMC,cleanSheetMR,cleanSheetAML,cleanSheetAMC,cleanSheetAMR,cleanSheetFWL,cleanSheetFW,cleanSheetFWR,cleanSheetSub,goalConcededByTeamGK,goalConcededByTeamDL,goalConcededByTeamDC,goalConcededByTeamDR,goalConcededByTeamDML,goalConcededByTeamDMC,goalConcededByTeamDMR,goalConcededByTeamML,goalConcededByTeamMC,goalConcededByTeamMR,goalConcededByTeamAML,goalConcededByTeamAMC,goalConcededByTeamAMR,goalConcededByTeamFWL,goalConcededByTeamFW,goalConcededByTeamFWR,goalConcededByTeamSub,goalConcededOutsideBoxGoalkeeper,goalScoredByTeamGK,goalScoredByTeamDL,goalScoredByTeamDC,goalScoredByTeamDR,goalScoredByTeamDML,goalScoredByTeamDMC,goalScoredByTeamDMR,goalScoredByTeamML,goalScoredByTeamMC,goalScoredByTeamMR,goalScoredByTeamAML,goalScoredByTeamAMC,goalScoredByTeamAMR,goalScoredByTeamFWL,goalScoredByTeamFW,goalScoredByTeamFWR,goalScoredByTeamSub,aerialSuccess,duelAerialWon,duelAerialLost,offensiveDuel,defensiveDuel,bigChanceMissed,bigChanceScored,bigChanceCreated,overrun,successfulFinalThirdPasses,punches,penaltyShootoutScored,penaltyShootoutMissedOffTarget,penaltyShootoutSaved,penaltyShootoutSavedGK,penaltyShootoutConcededGK,throwIn,subOn,subOff,defensiveThird,midThird,finalThird,pos,Women,relatedevent,Assisted,takeOn,a_passCrossAccurate,a_passThroughBallAccurate,a_passChipped,last_action,a_def,a_pass,xG,assist_cross,assist_throughball,assist_pass,assist_def
13,1193,1193,701.0,73.0,5.0,188,75.4,30.6,75.0,SecondHalf,SavedShot,Successful,"[{'type': 'RegularPlay'}, {'type': 'LowCentre'}, {'type': 'BlockedY', 'value': '33.2'}, {'type': 'IndividualPlay'}, {'type': 'Assisted'}, {'type': 'Blocked'}, {'type': 'BlockedX', 'value': '78.6'}, {'type': 'OutOfBoxCentre'}, {'type': 'RightFoot'}, {'type': 'RelatedEventId', 'value': '700'}, {'type': 'GoalMouthY', 'value': '50.4'}, {'type': 'Zone', 'value': 'Center'}, {'type': 'OppositeRelatedEvent', 'value': '660'}, {'type': 'GoalMouthZ', 'value': '19'}]","['touches', 'shotsTotal', 'shotOboxTotal', 'shotOpenPlay', 'shotBlocked', 'shotRightFoot']",True,397150.0,,,78.6,33.2,19.0,50.4,1.0,700.0,229647.0,0.0,False,,1827018,73.08333333333333,1167.0,2745045217.0,a,2024-11-06T00:00:00,2024-11-06T20:00:00,1 : 0,1 : 0,0 : 0,,Kenilworth Road,99.0,David Turnbull,RightFoot,OpenPlay,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,"['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passKey', 'keyPassShort', 'keyPassOther', 'passBack', 'passLeft', 'midThird', 'pos']",1,0,0,0,0,0,0,1,0.005964697804301977,0,0,1,0
14,1216,1216,662.0,75.0,2.0,95,87.8,44.4,77.0,SecondHalf,MissedShots,Successful,"[{'type': 'GoalMouthY', 'value': '41.7'}, {'type': 'BlockedX', 'value': '97.2'}, {'type': 'FromCorner'}, {'type': 'RelatedEventId', 'value': '661'}, {'type': 'Zone', 'value': 'Center'}, {'type': 'GoalMouthZ', 'value': '6.9'}, {'type': 'Assisted'}, {'type': 'IntentionalAssist'}, {'type': 'BoxCentre'}, {'type': 'BlockedY', 'value': '43.0'}, {'type': 'FirstTouch'}, {'type': 'Head'}]","['touches', 'shotOffTarget', 'shotOffTargetInsideBox', 'shotsTotal', 'closeMissRight', 'shotPenaltyArea', 'shotSetPiece', 'shotHead']",True,403161.0,,,97.2,43.0,6.9,41.7,1.0,661.0,362246.0,0.0,False,,1827018,75.03333333333333,1189.0,2745046275.0,h,2024-11-06T00:00:00,2024-11-06T20:00:00,1 : 0,1 : 0,0 : 0,,Kenilworth Road,99.0,Mark McGuinness,Head,FromCorner,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,"['touches', 'passForwardZoneAccurate', 'passKey', 'passLeftFoot', 'passChipped', 'passCrossAccurate', 'passCorner', 'passCornerAccurate', 'passFreekick', 'keyPassLong', 'keyPassCross', 'keyPassCorner', 'passBack', 'passRight', 'finalThird', 'pos']",1,0,1,0,0,0,0,0,0.028454666957259178,1,0,0,0
15,1255,1255,685.0,79.0,50.0,95,89.2,51.2,81.0,SecondHalf,MissedShots,Successful,"[{'type': 'MissRight'}, {'type': 'BlockedY', 'value': '1.6'}, {'type': 'Zone', 'value': 'Center'}, {'type': 'GoalMouthZ', 'value': '18.1'}, {'type': 'IntentionalAssist'}, {'type': 'Assisted'}, {'type': 'FirstTouch'}, {'type': 'BlockedX', 'value': '95.1'}, {'type': 'Head'}, {'type': 'GoalMouthY', 'value': '4.0'}, {'type': 'FromCorner'}, {'type': 'BoxCentre'}, {'type': 'RelatedEventId', 'value': '681'}]","['touches', 'shotOffTarget', 'shotOffTargetInsideBox', 'shotsTotal', 'shotPenaltyArea', 'shotSetPiece', 'shotHead']",True,362145.0,,,95.1,1.6,18.1,4.0,1.0,681.0,362246.0,0.0,False,,1827018,79.83333333333333,1226.0,2745049243.0,h,2024-11-06T00:00:00,2024-11-06T20:00:00,1 : 0,1 : 0,0 : 0,,Kenilworth Road,99.0,Elijah Adebayo,Head,FromCorner,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,"['touches', 'passForwardZoneAccurate', 'passKey', 'passLeftFoot', 'passChipped', 'passCrossAccurate', 'passCorner', 'passCornerAccurate', 'passFreekick', 'keyPassLong', 'keyPassCross', 'keyPassCorner', 'passBack', 'passRight', 'finalThird', 'pos']",1,0,1,0,0,0,0,0,0.036228954792022705,1,0,0,0
16,1460,1460,880.0,91.0,45.0,188,72.9,47.9,93.0,SecondHalf,MissedShots,Successful,"[{'type': 'OutOfBoxCentre'}, {'type': 'MissRight'}, {'type': 'IndividualPlay'}, {'type': 'GoalMouthZ', 'value': '9.7'}, {'type': 'GoalMouthY', 'value': '9.9'}, {'type': 'Zone', 'value': 'Center'}, {'type': 'RightFoot'}, {'type': 'FirstTouch'}, {'type': 'Volley'}, {'type': 'FromCorner'}]","['touches', 'shotOffTarget', 'shotsTotal', 'shotOboxTotal', 'shotSetPiece', 'shotRightFoot']",True,496445.0,,,,,9.7,9.9,1.0,,,0.0,False,,1827018,91.75,1431.0,2745054657.0,a,2024-11-06T00:00:00,2024-11-06T20:00:00,1 : 0,1 : 0,0 : 0,,Kenilworth Road,99.0,Cian Ashford,RightFoot,FromCorner,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,0,"1458    Aerial
Name: type, dtype: object",0,0,0.009972458705306053,0,0,0,0
17,1498,1498,908.0,97.0,43.0,188,72.2,48.1,99.0,SecondHalf,MissedShots,Successful,"[{'type': 'Zone', 'value': 'Center'}, {'type': 'IndividualPlay'}, {'type': 'RightFoot'}, {'type': 'GoalMouthZ', 'value': '80.6'}, {'type': 'OutOfBoxCentre'}, {'type': 'HighRight'}, {'type': 'RegularPlay'}, {'type': 'GoalMouthY', 'value': '32.8'}]","['touches', 'shotOffTarget', 'shotsTotal', 'shotOboxTotal', 'shotOpenPlay', 'shotRightFoot']",True,124316.0,,,,,80.6,32.8,1.0,,,0.0,False,,1827018,97.71666666666668,1469.0,2745056915.0,a,2024-11-06T00:00:00,2024-11-06T20:00:00,1 : 0,1 : 0,0 : 0,,Kenilworth Road,99.0,Calum Chambers,RightFoot,OpenPlay,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,False,0,0,0,0,0,"1496    Pass
Name: type, dtype: object",0,0,0.018466632813215256,0,0,0,0
0,27,27,22.0,1.0,19.0,188,91.1,29.7,1.0,FirstHalf,MissedShots,Successful,"[{'type': 'BoxRight'}, {'type': 'IntentionalAssist'}, {'type': 'GoalMouthZ', 'value': '4.2'}, {'type': 'Assisted'}, {'type': 'FirstTouch'}, {'type': 'RelatedEventId', 'value': '21'}, {'type': 'RegularPlay'}, {'type': 'LeftFoot'}, {'type': 'Zone', 'value': 'Center'}, {'type': 'GoalMouthY', 'value': '42.9'}]","['touches', 'shotOffTarget', 'shotOffTargetInsideBox', 'shotsTotal', 'closeMissRight', 'shotPenaltyArea', 'shotOpenPlay', 'shotLeftFoot']",True,315558.0,,,,,4.2,42.9,1.0,21.0,409652.0,0.0,False,,1827116,1.3166666666666669,27.0,2757979611.0,h,2024-12-11T00:00:00,2024-12-11T19:45:00,0 : 2,0 : 2,0 : 0,,Cardiff City Stadium,96.0,Yakou Méïté,LeftFoot,OpenPlay,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,"['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passKey', 'successfulFinalThirdPasses', 'keyPassShort', 'keyPassOther', 'passForward', 'passRight', 'finalThird', 'pos']",1,0,0,0,0,0,0,1,0.09824521839618683,0,0,1,0
1,80,80,49.0,4.0,25.0,181,76.2,24.8,4.0,FirstHalf,SavedShot,Successful,"[{'type': 'RelatedEventId', 'value': '48'}, {'type': 'BlockedY', 'value': '47.8'}, {'type': 'OutOfBoxCentre'}, {'type': 'LowRight'}, {'type': 'LeftFoot'}, {'type': 'Assisted'}, {'type': 'GoalMouthZ', 'value': '9.5'}, {'type': 'RegularPlay'}, {'type': 'IndividualPlay'}, {'type': 'Zone', 'value': 'Center'}, {'type': 'OppositeRelatedEvent', 'value': '47'}, {'type': 'BlockedX', 'value': '98.9'}, {'type': 'GoalMouthY', 'value': '45.7'}]","['touches', 'shotOnTarget', 'shotsTotal', 'shotOboxTotal', 'shotOpenPlay', 'shotLeftFoot']",True,337424.0,,,98.9,47.8,9.5,45.7,1.0,48.0,362138.0,0.0,False,,1827116,4.416666666666667,78.0,2757980797.0,a,2024-12-11T00:00:00,2024-12-11T19:45:00,0 : 2,0 : 2,0 : 0,,Cardiff City Stadium,96.0,Josh Bowler,LeftFoot,OpenPlay,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,"['touches', 'passForwardZoneAccurate', 'passAccurate', 'shortPassAccurate', 'passKey', 'successfulFinalThirdPasses', 'keyPassShort', 'keyPassOther', 'passBack', 'passLeft', 'finalThird', 'pos']",1,0,0,0,0,0,0,1,0.012468228116631508,0,0,1,0
2,88,88,54.0,5.0,7.0,181,94.3,58.1,5.0,FirstHalf,MissedShots,Successful,"[{'type': 'Zone', 'value': 'Center'}, {'type': 'FirstTouch'}, {'type': 'GoalMouthY', 'value': '41.2'}, {'type': 'Assisted'}, {'type': 'GoalMouthZ', 'value': '12.5'}, {'type': 'Head'}, {'type': 'SmallBoxLeft'}, {'type': 'RelatedEventId', 'value': '52'}, {'type': 'IntentionalAssist'}, {'type': 'FromCorner'}]","['touches', 'shotOffTarget', 'shotOffTargetInsideBox', 'shotsTotal', 'closeMissRight', 'shotSixYardBox', 'shotSetPiece', 'shotHead']",True,344622.0,,,,,12.5,41.2,1.0,52.0,388035.0,0.0,False,,1827116,5.116666666666666,86.0,2757981037.0,a,2024-12-11T00:00:00,2024-12-11T19:45:00,0 : 2,0 : 2,0 : 0,,Cardiff City Stadium,96.0,Liam Lindsay,Head,FromCorner,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,"['touches', 'passForwardZoneAccurate', 'passKey', 'passRightFoot', 'passChipped', 'passCrossAccurate', 'keyPassLong', 'keyPassCross', 'passForward', 'passLeft', 'finalThird', 'pos']",1,0,1,0,0,0,0,0,0.041189804673194885,1,0,0,0
3,214,214,105.0,11.0,59.0,181,89.3,41.3,11.0,FirstHalf,SavedShot,Successful,"[{'type': 'OppositeRelatedEvent', 'value': '135'}, {'type': 'RelatedEventId', 'value': '103'}, {'type': 'IndividualPlay'}, {'type': 'BlockedY', 'value': '46.9'}, {'type': 'LeftFoot'}, {'type': 'Assisted'}, {'type': 'BlockedX', 'value': '97.7'}, {'type': 'GoalMouthZ', 'value': '16.5'}, {'type': 'LowRight'}, {'type': 'Zone', 'value': 'Center'}, {'type': 'RegularPlay'}, {'type': 'GoalMouthY', 'value': '46.8'}, {'type': 'BoxCentre'}]","['touches', 'shotOnTarget', 'shotsTotal', 'shotPenaltyArea', 'shotOpenPlay', 'shotLeftFoot']",True,337424.0,,,97.7,46.9,16.5,46.8,1.0,103.0,388035.0,0.0,False,,1827116,11.983333333333333,206.0,2757983095.0,a,2024-12-11T00:00:00,2024-12-11T19:45:00,0 : 2,0 : 2,0 : 0,,Cardiff City Stadium,96.0,Josh Bowler,LeftFoot,OpenPlay,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,"['touches', 'passForwardZoneAccurate', 'passAccurate', 'passKey', 'passChipped', 'passLongBallAccurate', 'keyPassLong', 'keyPassOther', 'passForward', 'passRight', 'midThird', 'pos']",1,0,0,0,1,0,0,0,0.08208488672971725,0,0,1,0
4,308,308,189.0,17.0,52.0,188,86.8,41.3,17.0,FirstHalf,MissedShots,Successful,"[{'type': 'Assisted'}, {'type': 'Zone', 'value': 'Center'}, {'type': 'RelatedEventId', 'value': '188'}, {'type': 'BlockedX', 'value': '97.8'}, {'type': 'GoalMouthY', 'value': '15.0'}, {'type': 'GoalMouthZ', 'value': '5.6'}, {'type': 'Head'}, {'type': 'BlockedY', 'value': '17.0'}, {'type': 'FirstTouch'}, {'type': 'BoxCentre'}, {'type': 'IntentionalAssist'}, {'type': 'MissRight'}, {'type': 'FromCorner'}]","['touches', 'shotOffTarget', 'shotOffTargetInsideBox', 'shotsTotal', 'shotPenaltyArea', 'shotSetPiece', 'shotHead']",True,106878.0,,,97.8,17.0,5.6,15.0,1.0,188.0,421238.0,0.0,False,,1827116,17.866666666666667,295.0,2757985863.0,h,2024-12-11T00:00:00,2024-12-11T19:45:00,0 : 2,0 : 2,0 : 0,,Cardiff City Stadium,96.0,Dimitrios Goutas,Head,FromCorner,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,"['touches', 'passForwardZoneAccurate', 'passKey', 'passRightFoot', 'passChipped', 'passCrossAccurate', 'passCorner', 'passCornerAccurate', 'passFreekick', 'keyPassLong', 'keyPassCross', 'keyPassCorner', 'passBack', 'passLeft', 'finalThird', 'pos']",1,0,1,0,0,0,0,0,0.015662141144275665,1,0,0,0
5,546,546,307.0,29.0,29.0,188,95.3,34.8,29.0,FirstHalf,MissedShots,Successful,"[{'type': 'Zone', 'value': 'Center'}, {'type': 'GoalMouthY', 'value': '43.9'}, {'type': 'RightFoot'}, {'type': 'RegularPlay'}, {'type': 'BlockedX', 'value': '100'}, {'type': 'FirstTouch'}, {'type': 'GoalMouthZ', 'value': '11.1'}, {'type': 'DeepBoxRight'}, {'type': 'Assisted'}, {'type': 'BlockedY', 'value': '44.0'}, {'type': 'RelatedEventId', 'value': '306'}]","['touches', 'shotOffTarget', 'shotOffTargetInsideBox', 'shotsTotal', 'closeMissRight', 'shotPenaltyArea', 'shotOpenPlay', 'shotRightFoot']",True,315558.0,,,100.0,44.0,11.1,43.9,1.0,306.0,134033.0,0.0,False,,1827116,29.483333333333334,519.0,2757994353.0,h,2024-12-11T00:00:00,2024-12-11T19:45:00,0 : 2,0 : 2,0 : 0,,Cardiff City Stadium,96.0,Yakou Méïté,RightFoot,OpenPlay,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,"['touches', 'passKey', 'keyPassShort', 'keyPassOther']",1,0,0,0,0,0,0,0,0.02503892034292221,0,0,0,0
